Info: *******************************************************************
Info: Running Quartus Prime Signal Tap
    Info: Version 21.3.0 Build 170 09/23/2021 SC Pro Edition
    Info: Copyright (C) 2021  Intel Corporation. All rights reserved.
    Info: Your use of Intel Corporation's design tools, logic functions 
    Info: and other software and tools, and any partner logic 
    Info: functions, and any output files from any of the foregoing 
    Info: (including device programming or simulation files), and any 
    Info: associated documentation or information are expressly subject 
    Info: to the terms and conditions of the Intel Program License 
    Info: Subscription Agreement, the Intel Quartus Prime License Agreement,
    Info: the Intel FPGA IP License Agreement, or other applicable license
    Info: agreement, including, without limitation, that your use is for
    Info: the sole purpose of programming logic devices manufactured by
    Info: Intel and sold by Intel or its authorized distributors.  Please
    Info: refer to the applicable agreement for further details, at
    Info: https://fpgasoftware.intel.com/eula.
    Info: Processing started: Sun Aug 30 16:10:28 2026
    Info: System process ID: 1121588
Info: Command: quartus_stp -t scripts/jtag/read_step5_helper_pi_state_rail_audit.tcl 600 100 "DE5 [1-11.2]"
Info: Quartus(args): 600 100 {DE5 [1-11.2]}
STEP5_PI_AUDIT_CONFIG samples=600 gap_ms=100 board_filter=DE5 [1-11.2] experiment=EXP-WRPC-STEP5-HPLL-6208-64-HELPER-PI-STATE-RAIL-AUDIT read_only=1 pi_trace_base=0x200 fresh_reset_required=1
=== DE5 [1-11.2] ===
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=1 elapsed_ms=0 FRAME_VALID=0 PI_TRACE_PRESENT=0 PI_EPOCH=INVALID PI_INTEGRATOR_BEFORE=INVALID PI_I_NEW=INVALID PI_INTEGRATOR_AFTER=INVALID PI_UNCLAMPED_OUTPUT=INVALID PI_CLAMPED_OUTPUT=INVALID PI_CLAMP_SIDE=INVALID HELPER_ERROR=INVALID HELPER_OUTPUT=INVALID FREQ_ERROR=INVALID TARGET_CODE=65531 APPLIED_CODE=5 NORMAL_COMPLETED=0 NORMAL_FINC=0 NORMAL_FDEC=0 HELPER_LOCKED=INVALID HELPER_LOCK_COUNT=INVALID BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=456 elapsed_ms=45500 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=618170 PI_INTEGRATOR_BEFORE=14498446 PI_I_NEW=14501004 PI_INTEGRATOR_AFTER=14501004 PI_UNCLAMPED_OUTPUT=3592 PI_CLAMPED_OUTPUT=3592 PI_CLAMP_SIDE=0 HELPER_ERROR=-1279 HELPER_OUTPUT=3592 FREQ_ERROR=10 TARGET_CODE=3623 APPLIED_CODE=3589 NORMAL_COMPLETED=4050 NORMAL_FINC=2053 NORMAL_FDEC=1997 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=457 elapsed_ms=45600 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=620458 PI_INTEGRATOR_BEFORE=17252578 PI_I_NEW=17253402 PI_INTEGRATOR_AFTER=17253402 PI_UNCLAMPED_OUTPUT=4232 PI_CLAMPED_OUTPUT=4232 PI_CLAMP_SIDE=0 HELPER_ERROR=-412 HELPER_OUTPUT=4232 FREQ_ERROR=-2 TARGET_CODE=4135 APPLIED_CODE=4101 NORMAL_COMPLETED=4058 NORMAL_FINC=2061 NORMAL_FDEC=1997 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=458 elapsed_ms=45700 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=621984 PI_INTEGRATOR_BEFORE=16576616 PI_I_NEW=16574338 PI_INTEGRATOR_AFTER=16574338 PI_UNCLAMPED_OUTPUT=4010 PI_CLAMPED_OUTPUT=4010 PI_CLAMP_SIDE=0 HELPER_ERROR=1139 HELPER_OUTPUT=4010 FREQ_ERROR=-6 TARGET_CODE=3985 APPLIED_CODE=4037 NORMAL_COMPLETED=4063 NORMAL_FINC=2063 NORMAL_FDEC=2000 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=459 elapsed_ms=45800 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=624272 PI_INTEGRATOR_BEFORE=13625462 PI_I_NEW=13624092 PI_INTEGRATOR_AFTER=13624092 PI_UNCLAMPED_OUTPUT=3306 PI_CLAMPED_OUTPUT=3306 PI_CLAMP_SIDE=0 HELPER_ERROR=685 HELPER_OUTPUT=3306 FREQ_ERROR=7 TARGET_CODE=3449 APPLIED_CODE=3461 NORMAL_COMPLETED=4072 NORMAL_FINC=2063 NORMAL_FDEC=2009 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=460 elapsed_ms=45900 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=627324 PI_INTEGRATOR_BEFORE=15446112 PI_I_NEW=15448316 PI_INTEGRATOR_AFTER=15448316 PI_UNCLAMPED_OUTPUT=3817 PI_CLAMPED_OUTPUT=3817 PI_CLAMP_SIDE=0 HELPER_ERROR=-1102 HELPER_OUTPUT=3817 FREQ_ERROR=4 TARGET_CODE=3428 APPLIED_CODE=3397 NORMAL_COMPLETED=4075 NORMAL_FINC=2064 NORMAL_FDEC=2011 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=461 elapsed_ms=46000 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=629612 PI_INTEGRATOR_BEFORE=16670778 PI_I_NEW=16670498 PI_INTEGRATOR_AFTER=16670498 PI_UNCLAMPED_OUTPUT=4070 PI_CLAMPED_OUTPUT=4070 PI_CLAMP_SIDE=0 HELPER_ERROR=140 HELPER_OUTPUT=4070 FREQ_ERROR=-1 TARGET_CODE=4078 APPLIED_CODE=4037 NORMAL_COMPLETED=4085 NORMAL_FINC=2074 NORMAL_FDEC=2011 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=462 elapsed_ms=46100 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=631138 PI_INTEGRATOR_BEFORE=15726806 PI_I_NEW=15724682 PI_INTEGRATOR_AFTER=15724682 PI_UNCLAMPED_OUTPUT=3805 PI_CLAMPED_OUTPUT=3805 PI_CLAMP_SIDE=0 HELPER_ERROR=1062 HELPER_OUTPUT=3805 FREQ_ERROR=-7 TARGET_CODE=3787 APPLIED_CODE=3845 NORMAL_COMPLETED=4088 NORMAL_FINC=2074 NORMAL_FDEC=2014 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=463 elapsed_ms=46200 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=632664 PI_INTEGRATOR_BEFORE=13991238 PI_I_NEW=13989240 PI_INTEGRATOR_AFTER=13989240 PI_UNCLAMPED_OUTPUT=3384 PI_CLAMPED_OUTPUT=3384 PI_CLAMP_SIDE=0 HELPER_ERROR=999 HELPER_OUTPUT=3384 FREQ_ERROR=0 TARGET_CODE=3367 APPLIED_CODE=3397 NORMAL_COMPLETED=4095 NORMAL_FINC=2074 NORMAL_FDEC=2021 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=464 elapsed_ms=46300 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=634954 PI_INTEGRATOR_BEFORE=13902248 PI_I_NEW=13904282 PI_INTEGRATOR_AFTER=13904282 PI_UNCLAMPED_OUTPUT=3437 PI_CLAMPED_OUTPUT=3437 PI_CLAMP_SIDE=0 HELPER_ERROR=-1017 HELPER_OUTPUT=3437 FREQ_ERROR=3 TARGET_CODE=3295 APPLIED_CODE=3269 NORMAL_COMPLETED=4097 NORMAL_FINC=2074 NORMAL_FDEC=2023 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=465 elapsed_ms=46400 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=636480 PI_INTEGRATOR_BEFORE=16141934 PI_I_NEW=16145012 PI_INTEGRATOR_AFTER=16145012 PI_UNCLAMPED_OUTPUT=4003 PI_CLAMPED_OUTPUT=4003 PI_CLAMP_SIDE=0 HELPER_ERROR=-1539 HELPER_OUTPUT=4003 FREQ_ERROR=11 TARGET_CODE=4025 APPLIED_CODE=3973 NORMAL_COMPLETED=4108 NORMAL_FINC=2085 NORMAL_FDEC=2023 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=466 elapsed_ms=46500 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=638768 PI_INTEGRATOR_BEFORE=17459058 PI_I_NEW=17457652 PI_INTEGRATOR_AFTER=17457652 PI_UNCLAMPED_OUTPUT=4241 PI_CLAMPED_OUTPUT=4241 PI_CLAMP_SIDE=0 HELPER_ERROR=703 HELPER_OUTPUT=4241 FREQ_ERROR=9 TARGET_CODE=4321 APPLIED_CODE=4293 NORMAL_COMPLETED=4113 NORMAL_FINC=2090 NORMAL_FDEC=2023 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=467 elapsed_ms=46600 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=641056 PI_INTEGRATOR_BEFORE=14470360 PI_I_NEW=14468030 PI_INTEGRATOR_AFTER=14468030 PI_UNCLAMPED_OUTPUT=3495 PI_CLAMPED_OUTPUT=3495 PI_CLAMP_SIDE=0 HELPER_ERROR=1165 HELPER_OUTPUT=3495 FREQ_ERROR=-7 TARGET_CODE=3709 APPLIED_CODE=3717 NORMAL_COMPLETED=4122 NORMAL_FINC=2090 NORMAL_FDEC=2032 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=468 elapsed_ms=46700 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=642582 PI_INTEGRATOR_BEFORE=13771818 PI_I_NEW=13772490 PI_INTEGRATOR_AFTER=13772490 PI_UNCLAMPED_OUTPUT=3380 PI_CLAMPED_OUTPUT=3380 PI_CLAMP_SIDE=0 HELPER_ERROR=-336 HELPER_OUTPUT=3380 FREQ_ERROR=-5 TARGET_CODE=3392 APPLIED_CODE=3397 NORMAL_COMPLETED=4127 NORMAL_FINC=2090 NORMAL_FDEC=2037 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=469 elapsed_ms=46800 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=644870 PI_INTEGRATOR_BEFORE=16387730 PI_I_NEW=16390146 PI_INTEGRATOR_AFTER=16390146 PI_UNCLAMPED_OUTPUT=4051 PI_CLAMPED_OUTPUT=4051 PI_CLAMP_SIDE=0 HELPER_ERROR=-1208 HELPER_OUTPUT=4051 FREQ_ERROR=2 TARGET_CODE=3853 APPLIED_CODE=3845 NORMAL_COMPLETED=4134 NORMAL_FINC=2097 NORMAL_FDEC=2037 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=470 elapsed_ms=46900 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=647160 PI_INTEGRATOR_BEFORE=16966072 PI_I_NEW=16964714 PI_INTEGRATOR_AFTER=16964714 PI_UNCLAMPED_OUTPUT=4122 PI_CLAMPED_OUTPUT=4122 PI_CLAMP_SIDE=0 HELPER_ERROR=679 HELPER_OUTPUT=4122 FREQ_ERROR=-1 TARGET_CODE=4217 APPLIED_CODE=4229 NORMAL_COMPLETED=4140 NORMAL_FINC=2103 NORMAL_FDEC=2037 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=471 elapsed_ms=47000 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=650212 PI_INTEGRATOR_BEFORE=14616896 PI_I_NEW=14616930 PI_INTEGRATOR_AFTER=14616930 PI_UNCLAMPED_OUTPUT=3574 PI_CLAMPED_OUTPUT=3574 PI_CLAMP_SIDE=0 HELPER_ERROR=-17 HELPER_OUTPUT=3574 FREQ_ERROR=5 TARGET_CODE=3730 APPLIED_CODE=3781 NORMAL_COMPLETED=4147 NORMAL_FINC=2103 NORMAL_FDEC=2044 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=472 elapsed_ms=47100 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=651736 PI_INTEGRATOR_BEFORE=15470968 PI_I_NEW=15472996 PI_INTEGRATOR_AFTER=15472996 PI_UNCLAMPED_OUTPUT=3820 PI_CLAMPED_OUTPUT=3820 PI_CLAMP_SIDE=0 HELPER_ERROR=-1014 HELPER_OUTPUT=3820 FREQ_ERROR=15 TARGET_CODE=3844 APPLIED_CODE=3781 NORMAL_COMPLETED=4153 NORMAL_FINC=2106 NORMAL_FDEC=2047 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=473 elapsed_ms=47200 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=654026 PI_INTEGRATOR_BEFORE=18102132 PI_I_NEW=18103686 PI_INTEGRATOR_AFTER=18103686 PI_UNCLAMPED_OUTPUT=4453 PI_CLAMPED_OUTPUT=4453 PI_CLAMP_SIDE=0 HELPER_ERROR=-777 HELPER_OUTPUT=4453 FREQ_ERROR=-7 TARGET_CODE=4310 APPLIED_CODE=4293 NORMAL_COMPLETED=4161 NORMAL_FINC=2114 NORMAL_FDEC=2047 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=474 elapsed_ms=47300 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=655552 PI_INTEGRATOR_BEFORE=18274170 PI_I_NEW=18273220 PI_INTEGRATOR_AFTER=18273220 PI_UNCLAMPED_OUTPUT=4449 PI_CLAMPED_OUTPUT=4449 PI_CLAMP_SIDE=0 HELPER_ERROR=475 HELPER_OUTPUT=4449 FREQ_ERROR=2 TARGET_CODE=4438 APPLIED_CODE=4485 NORMAL_COMPLETED=4164 NORMAL_FINC=2117 NORMAL_FDEC=2047 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=475 elapsed_ms=47400 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=658602 PI_INTEGRATOR_BEFORE=15404318 PI_I_NEW=15402530 PI_INTEGRATOR_AFTER=15402530 PI_UNCLAMPED_OUTPUT=3733 PI_CLAMPED_OUTPUT=3733 PI_CLAMP_SIDE=0 HELPER_ERROR=894 HELPER_OUTPUT=3733 FREQ_ERROR=10 TARGET_CODE=4078 APPLIED_CODE=4101 NORMAL_COMPLETED=4170 NORMAL_FINC=2117 NORMAL_FDEC=2053 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=476 elapsed_ms=47500 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=660128 PI_INTEGRATOR_BEFORE=14751422 PI_I_NEW=14751548 PI_INTEGRATOR_AFTER=14751548 PI_UNCLAMPED_OUTPUT=3609 PI_CLAMPED_OUTPUT=3609 PI_CLAMP_SIDE=0 HELPER_ERROR=-63 HELPER_OUTPUT=3609 FREQ_ERROR=0 TARGET_CODE=3612 APPLIED_CODE=3653 NORMAL_COMPLETED=4177 NORMAL_FINC=2117 NORMAL_FDEC=2060 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=477 elapsed_ms=47600 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=662418 PI_INTEGRATOR_BEFORE=16269374 PI_I_NEW=16271438 PI_INTEGRATOR_AFTER=16271438 PI_UNCLAMPED_OUTPUT=4015 PI_CLAMPED_OUTPUT=4015 PI_CLAMP_SIDE=0 HELPER_ERROR=-1032 HELPER_OUTPUT=4015 FREQ_ERROR=-5 TARGET_CODE=3851 APPLIED_CODE=3845 NORMAL_COMPLETED=4180 NORMAL_FINC=2120 NORMAL_FDEC=2060 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=478 elapsed_ms=47700 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=663944 PI_INTEGRATOR_BEFORE=17456600 PI_I_NEW=17457350 PI_INTEGRATOR_AFTER=17457350 PI_UNCLAMPED_OUTPUT=4281 PI_CLAMPED_OUTPUT=4281 PI_CLAMP_SIDE=0 HELPER_ERROR=-375 HELPER_OUTPUT=4281 FREQ_ERROR=7 TARGET_CODE=4286 APPLIED_CODE=4229 NORMAL_COMPLETED=4186 NORMAL_FINC=2126 NORMAL_FDEC=2060 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=479 elapsed_ms=47800 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=665470 PI_INTEGRATOR_BEFORE=17277492 PI_I_NEW=17276338 PI_INTEGRATOR_AFTER=17276338 PI_UNCLAMPED_OUTPUT=4202 PI_CLAMPED_OUTPUT=4202 PI_CLAMP_SIDE=0 HELPER_ERROR=577 HELPER_OUTPUT=4202 FREQ_ERROR=3 TARGET_CODE=4190 APPLIED_CODE=4229 NORMAL_COMPLETED=4188 NORMAL_FINC=2127 NORMAL_FDEC=2061 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=480 elapsed_ms=47900 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=667758 PI_INTEGRATOR_BEFORE=15990976 PI_I_NEW=15990130 PI_INTEGRATOR_AFTER=15990130 PI_UNCLAMPED_OUTPUT=3893 PI_CLAMPED_OUTPUT=3893 PI_CLAMP_SIDE=0 HELPER_ERROR=423 HELPER_OUTPUT=3893 FREQ_ERROR=19 TARGET_CODE=3965 APPLIED_CODE=3973 NORMAL_COMPLETED=4192 NORMAL_FINC=2127 NORMAL_FDEC=2065 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=481 elapsed_ms=48000 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=670046 PI_INTEGRATOR_BEFORE=16021204 PI_I_NEW=16022310 PI_INTEGRATOR_AFTER=16022310 PI_UNCLAMPED_OUTPUT=3937 PI_CLAMPED_OUTPUT=3937 PI_CLAMP_SIDE=0 HELPER_ERROR=-553 HELPER_OUTPUT=3937 FREQ_ERROR=2 TARGET_CODE=3860 APPLIED_CODE=3845 NORMAL_COMPLETED=4194 NORMAL_FINC=2127 NORMAL_FDEC=2067 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=482 elapsed_ms=48100 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=673098 PI_INTEGRATOR_BEFORE=17935248 PI_I_NEW=17935488 PI_INTEGRATOR_AFTER=17935488 PI_UNCLAMPED_OUTPUT=4388 PI_CLAMPED_OUTPUT=4388 PI_CLAMP_SIDE=0 HELPER_ERROR=-120 HELPER_OUTPUT=4388 FREQ_ERROR=-3 TARGET_CODE=4245 APPLIED_CODE=4229 NORMAL_COMPLETED=4200 NORMAL_FINC=2133 NORMAL_FDEC=2067 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=483 elapsed_ms=48200 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=675386 PI_INTEGRATOR_BEFORE=16546210 PI_I_NEW=16543988 PI_INTEGRATOR_AFTER=16543988 PI_UNCLAMPED_OUTPUT=4003 PI_CLAMPED_OUTPUT=4003 PI_CLAMP_SIDE=0 HELPER_ERROR=1111 HELPER_OUTPUT=4003 FREQ_ERROR=8 TARGET_CODE=4181 APPLIED_CODE=4229 NORMAL_COMPLETED=4204 NORMAL_FINC=2135 NORMAL_FDEC=2069 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=484 elapsed_ms=48300 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=677676 PI_INTEGRATOR_BEFORE=14762116 PI_I_NEW=14761580 PI_INTEGRATOR_AFTER=14761580 PI_UNCLAMPED_OUTPUT=3599 PI_CLAMPED_OUTPUT=3599 PI_CLAMP_SIDE=0 HELPER_ERROR=268 HELPER_OUTPUT=3599 FREQ_ERROR=-11 TARGET_CODE=3659 APPLIED_CODE=3717 NORMAL_COMPLETED=4212 NORMAL_FINC=2135 NORMAL_FDEC=2077 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=485 elapsed_ms=48400 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=679964 PI_INTEGRATOR_BEFORE=16442248 PI_I_NEW=16445446 PI_INTEGRATOR_AFTER=16445446 PI_UNCLAMPED_OUTPUT=4079 PI_CLAMPED_OUTPUT=4079 PI_CLAMP_SIDE=0 HELPER_ERROR=-1599 HELPER_OUTPUT=4079 FREQ_ERROR=-10 TARGET_CODE=3832 APPLIED_CODE=3781 NORMAL_COMPLETED=4215 NORMAL_FINC=2137 NORMAL_FDEC=2078 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=486 elapsed_ms=48500 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=683016 PI_INTEGRATOR_BEFORE=18263634 PI_I_NEW=18261536 PI_INTEGRATOR_AFTER=18261536 PI_UNCLAMPED_OUTPUT=4425 PI_CLAMPED_OUTPUT=4425 PI_CLAMP_SIDE=0 HELPER_ERROR=1049 HELPER_OUTPUT=4425 FREQ_ERROR=2 TARGET_CODE=4558 APPLIED_CODE=4549 NORMAL_COMPLETED=4227 NORMAL_FINC=2149 NORMAL_FDEC=2078 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=487 elapsed_ms=48600 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=684542 PI_INTEGRATOR_BEFORE=16003396 PI_I_NEW=16000284 PI_INTEGRATOR_AFTER=16000284 PI_UNCLAMPED_OUTPUT=3854 PI_CLAMPED_OUTPUT=3854 PI_CLAMP_SIDE=0 HELPER_ERROR=1556 HELPER_OUTPUT=3854 FREQ_ERROR=-5 TARGET_CODE=3825 APPLIED_CODE=3845 NORMAL_COMPLETED=4238 NORMAL_FINC=2149 NORMAL_FDEC=2089 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
STEP5_PI_SAMPLE board=DE5 [1-11.2] sample=488 elapsed_ms=48700 FRAME_VALID=1 PI_TRACE_PRESENT=1 PI_EPOCH=686830 PI_INTEGRATOR_BEFORE=14453894 PI_I_NEW=14454894 PI_INTEGRATOR_AFTER=14454894 PI_UNCLAMPED_OUTPUT=3552 PI_CLAMPED_OUTPUT=3552 PI_CLAMP_SIDE=0 HELPER_ERROR=-500 HELPER_OUTPUT=3552 FREQ_ERROR=1 TARGET_CODE=3504 APPLIED_CODE=3525 NORMAL_COMPLETED=4243 NORMAL_FINC=2149 NORMAL_FDEC=2094 HELPER_LOCKED=0 HELPER_LOCK_COUNT=0 BOOT_GENERATION=1 CPU_RESET=1 WR_CORE_RESET=0 SI_CONFIG_DROP=0
